name,1948-2023,average,is_increasing_name,is_timeless_name,if_jew_boys_muslim_boys_common,if_jew_boys_jew_girls,is_common_name,international_score,bible_score,nature_score,art_score,syllabels_score,light_score,summer_score,winter_score,spring_score,autumn_score
קפיאלו,5,2.860969898230284e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,0.0,0.0,0.0,0.0
קפלה,34,1.4248463583050899e-05,0,0,0.0,0.0,0.0,0.0,0,0,1.0,3,0,0.0,0.0,0.0,0.0
קראל,11,5.749800090108577e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קרביך,7,3.8555036183358816e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
קרבך,7,4.1809676462208605e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קרול,123,4.0460711789256085e-05,0,0,0.0,0.0,0.0,1.0,0,0.2,0.5,2,0,0.0,0.2,0.0,0.0
קרולי,7,4.00884589996263e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
קרטיס,6,3.8109340259003654e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קראיג,5,3.375072971029728e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0,0.0,0.0,0.0,0.0
ראודור,16,8.286208442980822e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
קריג,18,8.893101592726086e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
ראובין,5,2.9278445499748077e-06,0,0,0.0,0.0,0.0,0.2,1,0.2,0.0,3,0,0.0,0.0,0.0,0.0
ראואל,5,2.322171919697235e-06,0,0,0.0,0.0,0.0,0.4,0.7,0,0.0,3,0,0.0,0.0,0.0,0.0
ראדי,6,3.062615227840796e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
פרנסואה,65,2.048825578024338e-05,0,0,0.0,0.0,0.0,1.0,0,0,0.5,3,0,0.0,0.0,0.0,0.0
פרנסיס,95,3.1218362232387855e-05,0,0,0.0,0.0,0.0,1.0,0,0.2,0.5,3,0,0.0,0.0,0.0,0.0
פרנסיסקו,27,1.3994731058272558e-05,0,0,0.0,0.0,0.0,1.0,0,0.2,0.5,4,0,0.0,0.0,0.0,0.0
פרנץ,30,1.3177906889480751e-05,0,0,0.0,0.0,0.0,0.8,0,0,0.5,1,0,0.0,0.0,0.0,0.0
פרנציס,6,3.3130505895550525e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.5,3,0,0.0,0.0,0.0,0.0
פרנציסק,9,3.908041271303009e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.5,3,0,0.0,0.0,0.0,0.0
פרנציסקו,5,3.2152396630066777e-06,0,0,0.0,0.0,0.0,1.0,0,0.2,0.5,4,0,0.0,0.0,0.0,0.0
קומלאצ'או,5,2.980611224055116e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,-1.0,-1.0,-1.0,0.0
קונסטאנטין,6,3.661433275697475e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.2,4,0.2,0.0,0.0,0.0,0.0
קונסטנט,6,3.964498520690015e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.2,3,0,0.0,0.0,0.0,0.0
קוסטה,29,1.1166665635320547e-05,0,0,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קריס,8,4.834748935390803e-06,0,0,0.0,0.0,0.0,0.8,0,0,0.0,1,0,0.0,0.2,0.0,0.0
קריסטופ,7,4.691299806990364e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.0,3,0.2,0.0,0.0,0.0,0.0
קריסטיאן,25,1.1018207027225844e-05,0,0,0.0,0.0,0.0,1.0,0,0,0.2,3,0.2,0.0,0.0,0.0,0.0
קרלו,35,1.2930964046266705e-05,0,0,0.0,0.0,0.0,0.6,0,0,0.2,2,0,0.0,0.0,0.0,0.0
קרלי,5,2.6571305211565114e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קרניאל,10,4.952231126163772e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,3,0.5,0.0,0.0,0.0,0.0
קרים,6,3.2994277266171343e-06,0,0,0.0,0.0,0.0,0.3,0.2,0,0.0,2,0,0.0,1.0,0.0,0.2
קשישטוף,7,2.6127034521949555e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
ראג',5,2.8720824894764415e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,1,0,0.0,0.0,0.0,0.0
ראדו,14,8.063798583283972e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
פרנס,7,4.407089781724086e-06,0,0,0.0,0.0,0.0,0.4,0.4,0,0.0,1,0,0.0,0.0,0.0,0.0
פריד,56,2.0166971346823213e-05,0,0,0.0,0.0,0.0,0.5,0,0,0.2,1,0,0.0,0.0,0.0,0.0
פריבורז,16,7.840085926636025e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0,0.0,0.0,0.0,0.0
פרחיה,5,2.7848529368610545e-06,0,0,0.0,0.0,0.0,0.0,0.4,1,0.6,3,0,1.0,0.0,1.0,0.2
צופי,5,3.1869426936448785e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,2,0,0.0,0.0,0.2,0.0
צופר,6,2.962934269080632e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,2,0,0.0,0.2,0.0,0.0
צוקי,7,4.046529241213074e-06,0,0,0.0,0.0,0.0,0.0,0,0.8,0.0,2,0,0.0,0.0,0.0,0.0
צהייה,9,5.546905101381847e-06,0,0,0.0,0.0,0.0,-1.0,0.2,0,-1.0,3,0,0.5,0.0,0.5,0.0
צזר,6,3.863729862780156e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,1,0,0.0,0.0,0.0,0.0
צגאי,28,1.1585617261694933e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
צבח,7,3.239061038235974e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0,0.0,0.0,0.0,0.0
צ'לאצ'או,11,4.998753690621117e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,-1.0,-1.0,0.0
צ'לה,19,8.45813373328781e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
צהלון,6,3.283604646502942e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
צ'לוט,7,4.446986557712609e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
צ'לצ'ו,7,3.3656731495971452e-06,0,0,0.0,0.0,0.0,-1.0,0,0,-1.0,3,0,0.0,0.0,0.0,0.0
צ'מרה,20,9.484382443394278e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
צבי-אריה,7,3.0755067589904684e-06,0,0,0.0,0.0,0.0,0.0,0.7,1,0.0,4,0,0.2,0.0,0.2,0.0
צ'סלב,5,3.077940623283761e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
צ'קולה,27,1.2284779711971513e-05,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.2,0.0,0.0,0.0
צ'קלה,16,7.3717287385368045e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
צ'קלו,11,6.37143403041175e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
צאלון,10,5.470972672019593e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,2,0,0.0,0.0,0.0,0.0
צאלח,16,7.746564967200537e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,1,0,0.0,0.0,0.0,0.0
צ'לצ'או,20,6.743691869786887e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
צהל,36,1.1758098464026397e-05,0,0,0.0,0.0,0.0,-1.0,0.4,0,0.0,1,0,0.0,0.0,0.0,0.0
צהיינך,8,3.743426002249733e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,0.0,-1.0,0.0,0.0
צהיי,7,3.475058006358103e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,-1.0,0.0
שירון,10,4.363760822435084e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.3,1.0,2,0,0.5,0.0,0.6,0.0
שלבה,16,8.618545644528354e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,2,0,0.0,0.2,0.0,0.2
שלג,6,3.10037099301055e-06,0,0,0.0,0.0,0.0,0.0,0,1,0.2,1,0,0.0,1.0,0.0,0.0
שלדון,72,2.4770119937864946e-05,0,0,0.0,0.0,0.0,0.8,0,0,0.0,2,0,0.0,0.0,0.0,0.0
שלוה,230,7.039970181096744e-05,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.6,2,0,0.6,0.6,0.0,0.2
שלוו,6,2.3578276317744287e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,2,0,0.0,0.2,0.0,0.0
שלווה,105,3.176002399447672e-05,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.5,3,0,0.6,0.6,0.2,0.2
שלום-חי,7,4.32805552248159e-06,0,0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,4,0,0.2,0.0,0.2,0.0
שלום-שי,20,5.971281409341841e-06,0,0,0.0,0.0,0.0,0.0,0.7,0,0.0,4,0,0.0,0.0,0.2,0.0
שלום-שלו,7,3.2185084346905297e-06,0,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,4,0,0.0,0.0,0.0,0.0
שולים,15,7.0100817663047025e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רוגה,6,3.978432571425514e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0,0.0,0.0,0.2,0.0
רוג'ריו,7,4.5808067377725606e-06,0,0,0.0,0.0,0.0,0.8,0,0,-1.0,3,0,0.0,0.0,0.0,0.0
רוג'ר,136,4.551933161415234e-05,0,0,0.0,0.0,0.0,1.0,0,0,0.2,2,0,0.0,0.0,0.0,0.0
צגאיי,8,4.108088251953733e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,-1.0,-1.0,-1.0
צגאייה,5,2.9053588826446415e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,-1.0,0.0,-1.0,0.0
צגה,11,6.396787262515299e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,-1.0,0.0,0.0,0.0
צגיה,5,3.032877873117808e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,-1.0
צדי,9,4.858814880481788e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,2,0,0.0,0.0,0.0,0.0
צדקיהו,39,1.4270646513549353e-05,0,0,0.0,0.0,0.0,0.0,1,0,0.0,4,0,0.0,0.0,0.0,0.0
צגאיה,10,5.185899183979744e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,-1,-1.0,0.0,-1.0,0.0
צארלס,14,6.7382269229075934e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.2,1,0,0.0,0.0,0.0,0.0
צ'קול,17,8.944513055009956e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
צ'יקו,19,6.411385596838545e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
צח-יצחק,15,5.443322736976425e-06,0,0,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
קאמרן,6,3.806341380039649e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
צלי,13,6.050665865957067e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.5,0.0,0.0,0.0
צלצאו,7,3.3402930705588826e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
צפי,12,5.818854911448434e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
צפיר,10,5.541505168689955e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,2,0,0.0,0.0,0.5,0.0
צקולה,7,3.907924912442558e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
צרל,5,2.640854573572171e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,1,0,0.0,0.0,0.0,0.0
צרלי,58,1.9068738236885943e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
צליק,20,9.544038333187116e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
צ'ינגיז,28,1.3406901052603268e-05,0,0,0.0,0.0,0.0,0.3,0,0,0.0,3,0,0.0,0.0,0.0,0.0
צ'ילוט,15,7.125278684866866e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
צ'זרה,8,4.6307088179236755e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
פרז',8,4.172738192536659e-06,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,1,0,0.0,0.0,0.0,0.0
פרז'י,7,2.9866487644618475e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
פרזאד,9,4.4693782752447265e-06,0,0,0.0,0.0,0.0,0.0,0,0,-1.0,3,0.5,0.0,0.0,0.0,0.0
פרזד,22,9.943120963308898e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
פרזי,10,6.405736534537117e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,3,0,0.2,0.0,0.0,0.0
פרזין,6,3.970106765661648e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
פרז,6,2.9678194377476725e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,1,0,0.0,0.0,0.0,0.0
פרח,9,5.440995714905689e-06,0,0,0.0,0.0,0.0,0.0,0.2,1,0.6,1,0,1.0,0.0,1.0,0.2
פרחוד,6,2.9221559544121466e-06,0,0,0.0,0.0,0.0,-1.0,0,0.8,0.0,2,0,1.0,0.0,1.0,0.0
צלח,45,1.830454287377585e-05,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,1,0,0.0,0.0,0.0,0.0
ראוף,55,1.914503349672221e-05,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,1,0,0.0,0.0,0.2,0.0
ציקי,10,5.746392192983532e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
ציון-חי,6,3.627018000406289e-06,0,0,0.0,0.0,0.0,-1.0,0.7,0.3,0.0,4,0,0.0,0.0,0.2,0.0
צחי-יצחק,35,1.3565356487516998e-05,0,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,4,0,0.0,0.0,0.2,0.0
קאסאו,47,1.68115770711612e-05,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
קאסה,35,1.5594500189486103e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קאסהון,28,1.319651006662159e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
קארלוס,7,3.907237219824377e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
קבין,12,6.128013117843783e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קברטו,5,2.9235096789389443e-06,0,0,0.0,0.0,0.0,-1.0,0,0,1.0,3,0,0.0,0.0,0.0,0.0
קאסאהון,12,5.084755844213764e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,-1.0,0.0,0.0,0.0
קברת,9,4.35182985079241e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קובי-יעקב,26,1.1020107981401055e-05,0,0,0.0,0.0,0.0,0.5,0.8,0,0.0,4,0,0.0,0.0,0.0,0.0
קוין,123,3.604446234938391e-05,0,0,0.0,0.0,0.0,0.6,0,0,0.0,1,0,0.0,0.0,0.0,0.0
קוליה,11,6.267160181757136e-06,0,0,0.0,0.0,0.0,0.0,0.4,-1,0.5,3,0,0.0,0.0,0.0,0.0
קולמן,7,4.074249439813536e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.2,2,0,0.0,0.0,0.0,0.0
קולן,8,4.077645167754622e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.6,2,0,0.0,0.0,0.0,0.0
קומה,5,2.9675664500375357e-06,0,0,0.0,0.0,0.0,-1.0,0,0.2,0.0,2,0,0.0,0.0,0.0,0.0
קובה,26,1.1737694952860793e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
צחור,14,6.721873836391813e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,1,0.8,0.2,1.0,0.2,0.0
קאנאו,16,6.64162285447348e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,-1.0,0.0
צרלס,125,3.978465612811331e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
צחיאל,8,4.359691383964291e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
צחר,13,5.605484313727349e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,1,0,0.2,0.2,0.0,0.2
ציוני,9,5.505347167872753e-06,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
שיר-אל,7,3.8060848378667174e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.3,1.0,3,0.5,0.2,0.0,0.5,0.0
ראימונד,8,3.6200899865061866e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.2,3,0,0.0,0.0,0.0,0.0
רדי,27,1.0810392792029154e-05,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
לבה,8,4.0688500849537615e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.5,0.5,2,0,0.2,0.0,0.0,0.0
לב-אריה,5,2.7879624038454116e-06,0,0,0.0,0.0,0.0,0.0,0.5,0.8,0.0,4,0,0.0,0.0,0.0,0.0
לאשה,6,3.3278021310757814e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
לאקו,10,4.27024302436903e-06,0,0,0.0,0.0,0.0,0.0,0,0.5,-1.0,3,0,0.0,0.0,0.0,0.0
לאקה,18,7.6095856691732745e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
לאקאצ'ו,9,5.062779506012795e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,-1.0,0.0,0.0,0.0
לאקאצ'או,5,2.6206602760754965e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,0.0,0.0,0.0,0.0
לאקאו,11,6.604012267321947e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,-1.0,0.0,0.0,0.0
לאנדרו,94,2.6346763158406476e-05,0,0,0.0,0.0,0.0,1.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
לג'אלם,8,3.7884968133994218e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,-1.0,0.0,-1.0,0.0
לאלו,6,3.3228033816020956e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
לוון,5,2.7756538774837505e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,2,0.8,0.0,0.2,0.0,0.0
לאורנט,21,9.705229495040087e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,-1.0,3,1,0.6,0.0,0.2,0.0
לוטר,5,3.205082966182713e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
לויס,42,1.6607448635262545e-05,0,0,0.0,0.0,0.0,0.8,0,0,0.2,2,0,0.0,0.0,0.0,0.0
ליאור-חיים,6,2.621473145065833e-06,0,0,0.0,0.0,0.0,0.0,0.5,0.6,0.2,4,1,0.6,0.0,0.6,0.0
ליאופולד,6,3.1601084463489733e-06,0,0,0.0,0.0,0.0,1.0,0,0.2,0.3,3,0,0.0,0.0,0.0,0.0
ליאונרד,58,2.3536340428288796e-05,0,0,0.0,0.0,0.0,1.0,0,0.2,1.0,3,0,0.0,0.0,0.0,0.0
ליאוניד,294,8.989232561033276e-05,0,0,0.0,0.0,0.0,0.6,0,0,0.2,3,0.5,0.0,0.0,0.0,0.0
לי-רן,10,3.631242474998136e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.2,3,0,0.2,0.0,0.5,0.0
לאזר,6,3.493546247557127e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
לדיסלאו,18,5.859186464387221e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,-1.0,-1.0,-1.0,0.0
לדיסלב,22,8.215227361068022e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
להד,7,4.043624149509545e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,1,0.0,0.0,0.5,0.0
קלינטון,8,3.6242407134399516e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
קליף,12,5.787579536915476e-06,0,0,0.0,0.0,0.0,0.5,0,0.9,0.0,1,0,0.0,0.0,0.0,0.0
קליפורד,40,1.539762142923317e-05,0,0,0.0,0.0,0.0,0.8,0,0.2,0.0,3,0,0.0,0.0,0.0,0.0
קלמו,14,6.686294330667989e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
קלמי,10,5.6656670021240075e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.2,2,0,0.0,0.0,0.0,0.0
קסאהון,8,4.881281054831944e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,-1.0,0.0
מנלה,7,3.6658607005295316e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
נתנאלי,10,4.956524139405143e-06,0,0,0.0,0.0,0.0,0.0,0.8,0,0.0,4,0,0.0,0.0,0.0,0.0
מניני,9,4.548662948394274e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
לווטה,6,2.998102155842921e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.5,3,0,0.0,0.0,0.0,0.0
לודויג,16,5.6147918231965156e-06,0,0,0.0,0.0,0.0,0.7,0,0,0.7,3,0,0.0,0.0,0.0,0.0
לודוויק,7,3.660483455160783e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.5,3,0,0.0,0.0,0.0,0.0
לודוויג,9,5.008367013594966e-06,0,0,0.0,0.0,0.0,1.0,0,0,1.0,3,0,0.0,0.0,0.0,0.0
לודוביק,22,9.461160097988028e-06,0,0,0.0,0.0,0.0,0.7,0,0,0.5,4,0,0.0,0.0,0.0,0.0
לודביק,9,3.1074827116831303e-06,0,0,0.0,0.0,0.0,0.4,0,0,0.5,3,0,0.0,0.0,0.0,0.0
לודביג,7,3.851304419863212e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.5,3,0,0.0,0.0,0.0,0.0
מניסן,9,4.753641913439208e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,3,0,0.5,0.0,1.0,0.0
לובה,9,4.416274006658065e-06,0,0,0.0,0.0,0.0,0.3,0.4,0,0.5,2,0,0.0,0.0,0.2,0.0
לואיק,8,3.907098718352899e-06,0,0,0.0,0.0,0.0,0.4,0,0,-1.0,2,0,0.0,0.0,0.0,0.0
לואיז,33,1.3771058877613677e-05,0,0,0.0,0.0,0.0,1.0,0,0,0.5,2,0,0.0,0.0,0.0,0.0
לואיג'י,7,3.600069818337869e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.5,3,0,0.0,0.0,0.0,0.0
לי-חי,11,4.636565317854651e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,3,0,0.2,0.0,0.6,0.0
קלין,8,3.5910844933271853e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
לי אל,26,8.975410891063417e-06,0,0,0.0,0.0,0.0,0.0,0.7,0.2,0.2,3,0,0.0,0.0,0.0,0.0
לזרו,19,8.935770806887153e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
ישואס,6,2.940426427487945e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,-1.0,0.0
ישה,38,1.4902997406345455e-05,0,0,0.0,0.0,0.0,-1.0,0.2,-1,-1.0,2,0,0.0,0.0,0.0,0.0
ישאמבל,40,1.3194087056493005e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0
ירן,7,3.822145877981466e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,1,0,0.0,0.0,0.0,0.0
ירח,18,8.517880747778149e-06,0,0,0.0,0.0,0.0,-1.0,0.2,1,0.5,1,1,0.2,0.2,0.2,0.2
ירזי,11,3.2761007320650364e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
ירוני,8,3.026628416340906e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
ירדאו,14,7.423823145570577e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
ירד,16,6.939876144309071e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,1,0,0.0,0.0,0.0,0.0
ישוואס,5,2.652717169037619e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,-1.0,-1.0,-1.0
ירגה,42,1.718467298620688e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
יקר,12,5.337986052886538e-06,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.2,1,0,0.0,0.0,0.0,0.0
יקיראל,6,2.443036759468148e-06,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
